"","bin","genus_explanation","genus_type","nyslægt","genus_nameing","popup_html","latitude","longitude","city_dk","taxonomy_proposed"
"342","MFD01248.bin.1.21",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Binatus danicus<br/>
     <b>Findested:</b> Heder og krat (Tør hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.1067,9.6813,"Ikke by brugt i navngivning","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus danicus"
"343","MFD02248.bin.1.51",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Binatus vicinus<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",57.2786,10.9751,"Ikke by brugt i navngivning","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus vicinus"
"344","MFD03726.bin.1.6",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Binatus nordicus<br/>
     <b>Findested:</b> Ferskvand (Lukkede vandområder) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.2451,9.3209,"Ikke by brugt i navngivning","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus nordicus"
"345","MFD04434.bin.1.46",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Binatus similis<br/>
     <b>Findested:</b> Klitter (Træklitter) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.7463,8.2445,"Ikke by brugt i navngivning","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus similis"
"346","MFD04463.bin.1.219",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Binatus aridus<br/>
     <b>Findested:</b> Klitter (Træklitter) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.7443,8.2405,"Ikke by brugt i navngivning","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus aridus"
"347","MFD05502.bin.1.132",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Binatus scandius<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.77,10.3164,"Ikke by brugt i navngivning","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus scandius"
"348","MFD09222.bin.1.22",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Binatus terreum<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.2643,9.2476,"Ikke by brugt i navngivning","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus terreum"
"349","MFD10064.bin.1.24",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Binatus propinquus<br/>
     <b>Findested:</b> Klitter (Afkalkede revling-klitter) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.91759,8.42712,"Ikke by brugt i navngivning","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus propinquus"
"350","MFD01299.bin.1.126",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Brooklawnia lacustris<br/>
     <b>Findested:</b> Ferskvand (Sø, rig på vandaks) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.80287147,8.627054339,"Ikke by brugt i navngivning","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Brooklawnia;s__Brooklawnia lacustris"
"351","MFD01299.bin.1.132",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Brooklawnia scandia<br/>
     <b>Findested:</b> Ferskvand (Sø, rig på vandaks) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.80287147,8.627054339,"Ikke by brugt i navngivning","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Brooklawnia;s__Brooklawnia scandia"
"352","MFD09212.bin.1.232",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Camelimonas contigua<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.90241,10.25675,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Camelimonas;s__Camelimonas contigua"
"353","MFD00125.bin.1.38",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea proxima<br/>
     <b>Findested:</b> Skove (Bøgeskov Luzulo-Fagetum) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.3674,9.3585,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea proxima"
"354","MFD00731.bin.1.164",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea terrea<br/>
     <b>Findested:</b> Klitter (Indlandsklitter med revling) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.2289,10.2307,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea terrea"
"355","MFD00731.bin.1.64",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea adiacens<br/>
     <b>Findested:</b> Klitter (Indlandsklitter med revling) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.2289,10.2307,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea adiacens"
"356","MFD00964.bin.1.16",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea arida<br/>
     <b>Findested:</b> Klitter (Indlandsklitter med gyvel) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.0298,9.1593,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea arida"
"357","MFD01138.bin.1.150",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea vicina<br/>
     <b>Findested:</b> Skove (Bøgeskov Luzulo-Fagetum) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.134551,10.269441,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea vicina"
"358","MFD01138.bin.1.4",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea danica<br/>
     <b>Findested:</b> Skove (Bøgeskov Luzulo-Fagetum) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.134551,10.269441,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea danica"
"359","MFD01248.bin.1.77",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea humica<br/>
     <b>Findested:</b> Heder og krat (Tør hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.1067,9.6813,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea humica"
"360","MFD01248.bin.1.88",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea similis<br/>
     <b>Findested:</b> Heder og krat (Tør hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.1067,9.6813,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea similis"
"361","MFD01248.bin.1.9",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea affinis<br/>
     <b>Findested:</b> Heder og krat (Tør hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.1067,9.6813,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea affinis"
"362","MFD01872.bin.1.327",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Cybelea scandia<br/>
     <b>Findested:</b> Moser, kær og højmoser (Kalkrige kær) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.6264,8.4984,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea scandia"
"363","MFD09603.bin.1.252",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Elarobacter telluricus<br/>
     <b>Findested:</b> Klipper og huler (Kiselrige klippeskrænter) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.2067,14.9796,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Elarobacter;s__Elarobacter telluricus"
"364","MFD09603.bin.1.377",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Elarobacter septentrionalis<br/>
     <b>Findested:</b> Klipper og huler (Kiselrige klippeskrænter) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.2067,14.9796,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Elarobacter;s__Elarobacter septentrionalis"
"365","MFD05442.bin.1.135",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Faunimonas glebica<br/>
     <b>Findested:</b> Kystområder (Atlantiske strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.7368,8.822,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__Faunimonas;s__Faunimonas glebica"
"366","MFD09206.bin.1.212",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Faunimonas affinis<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.90236,10.25672,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__Faunimonas;s__Faunimonas affinis"
"367","MFD01721.bin.c.6",NA,"N","Nej"," ","<b>Arkebakterierens navn:</b> Halogranum litorale<br/>
     <b>Findested:</b> Kystområder (Kveller-vade) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.4485,10.5019,"Ikke by brugt i navngivning","d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halogranum;s__Halogranum litorale"
"368","MFD05502.bin.1.175",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Hanamia affinis<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.77,10.3164,"Ikke by brugt i navngivning","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Hanamia;s__Hanamia affinis"
"369","MFD05502.bin.c.1",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Hanamia contigua<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.77,10.3164,"Ikke by brugt i navngivning","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Hanamia;s__Hanamia contigua"
"370","MFD10113.bin.1.77",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Hanamia glebica<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.22162665,10.53657601,"Ikke by brugt i navngivning","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Hanamia;s__Hanamia glebica"
"371","MFD05705.bin.c.4",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Hemerobacter aridus<br/>
     <b>Findested:</b> Klitter (Fugtige klitlavninger) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.7153,8.2063,"Ikke by brugt i navngivning","d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Hemerobacter;s__Hemerobacter aridus"
"372","MFD02923.bin.1.131",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Humimonas humica<br/>
     <b>Findested:</b> Kystområder (Atlantiske strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.765,8.8343,"Ikke by brugt i navngivning","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Palauibacterales;f__Palauibacteraceae;g__Humimonas;s__Humimonas humica"
"373","MFD02134.bin.1.217",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Hyphomicrobium_A scandium<br/>
     <b>Findested:</b> Moser, kær og højmoser (Våd krat (ikke habitat-type)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.0562,9.5887,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__Hyphomicrobium_A scandium"
"374","MFD02416.bin.1.147",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Hyphomicrobium_A litorale<br/>
     <b>Findested:</b> Kystområder (Indlands strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.8577,9.5553,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__Hyphomicrobium_A litorale"
"375","MFD02416.bin.1.267",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Hyphomicrobium_A oricum<br/>
     <b>Findested:</b> Kystområder (Indlands strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.8577,9.5553,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__Hyphomicrobium_A oricum"
"376","MFD05502.bin.1.154",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Hyphomicrobium_A propinquum<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.77,10.3164,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A;s__Hyphomicrobium_A propinquum"
"377","MFD02840.bin.c.1",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Longimicrobium litorale<br/>
     <b>Findested:</b> Kystområder (Havklinter og stenede strande) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.0595,14.7807,"Ikke by brugt i navngivning","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__Longimicrobium litorale"
"378","MFD01231.bin.c.3",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Methylovirgula affinis<br/>
     <b>Findested:</b> Ferskvand (Sø, næringsfattig) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",54.97351103,9.410917085,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula affinis"
"379","MFD02472.bin.1.50",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Methylovirgula similis<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.8232,10.2692,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula similis"
"380","MFD03399.bin.1.164",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Methylovirgula nordica<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",57.18586,9.77493,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula nordica"
"381","MFD03399.bin.c.4",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Methylovirgula glebica<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",57.18586,9.77493,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula glebica"
"382","MFD04492.bin.c.2",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Methylovirgula lacustris<br/>
     <b>Findested:</b> Ferskvand (Sø, næringsfattig) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.05543277,9.699910829,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula lacustris"
"383","MFD04492.bin.c.3",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Methylovirgula europaea<br/>
     <b>Findested:</b> Ferskvand (Sø, næringsfattig) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.05543277,9.699910829,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula europaea"
"384","MFD05512.bin.1.212",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Methylovirgula humica<br/>
     <b>Findested:</b> Skove (Mose-skov) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.7882,12.3921,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula humica"
"385","MFD05580.bin.1.53",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Methylovirgula danica<br/>
     <b>Findested:</b> Moser, kær og højmoser (Aktive højmoser) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.3838,9.5148,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula danica"
"386","MFD09222.bin.1.227",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Methylovirgula proxima<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.2643,9.2476,"Ikke by brugt i navngivning","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula proxima"
"387","MFD01275.bin.c.3",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Miltoncostaea arida<br/>
     <b>Findested:</b> Klitter (Marehalmklitter (hvide klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.5332,10.8089,"Ikke by brugt i navngivning","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Miltoncostaeales;f__Miltoncostaeaceae;g__Miltoncostaea;s__Miltoncostaea arida"
"388","MFD05684.bin.1.307",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Miltoncostaea orica<br/>
     <b>Findested:</b> Kystområder (Kveller-vade) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.5312,8.2638,"Ikke by brugt i navngivning","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Miltoncostaeales;f__Miltoncostaeaceae;g__Miltoncostaea;s__Miltoncostaea orica"
"389","MFD01275.bin.1.213",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Nocardioides glebicus<br/>
     <b>Findested:</b> Klitter (Marehalmklitter (hvide klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.5332,10.8089,"Ikke by brugt i navngivning","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides glebicus"
"390","MFD01275.bin.1.243",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Nocardioides nordicus<br/>
     <b>Findested:</b> Klitter (Marehalmklitter (hvide klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.5332,10.8089,"Ikke by brugt i navngivning","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides nordicus"
"391","MFD01275.bin.1.247",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Nocardioides aridus<br/>
     <b>Findested:</b> Klitter (Marehalmklitter (hvide klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.5332,10.8089,"Ikke by brugt i navngivning","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides aridus"
"392","MFD01275.bin.1.271",NA,"N","Nej"," ","<b>Bakteriens navn:</b> Nocardioides contiguus<br/>
     <b>Findested:</b> Klitter (Marehalmklitter (hvide klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.5332,10.8089,"Ikke by brugt i navngivning","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides contiguus"
